id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
959;2022-03-13T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248655-daily;72.2;71.9;77.8;76.5;70.8;2022-03-12
962;2022-03-16T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248655-daily;70.6;69.1;77.5;74.1;71.3;2022-03-15
965;2022-03-19T00:02:25+00:00;/sonometros;NoiseLevelObserved;T248655-daily;76.9;74.3;84.1;82.2;77.7;2022-03-18
967;2022-03-21T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248655-daily;70.4;65.7;79.4;64.0;74.1;2022-03-20
968;2022-03-22T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.0;68.7;69.7;66.1;60.7;2022-03-21
969;2022-03-23T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.0;67.5;69.5;64.7;61.6;2022-03-22
970;2022-03-24T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.1;67.6;69.2;65.4;60.8;2022-03-23
971;2022-03-25T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.8;69.5;70.6;66.3;62.0;2022-03-24
973;2022-03-27T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248655-daily;69.5;71.1;72.6;67.7;64.3;2022-03-26
974;2022-03-28T00:20:28+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.7;65.1;70.2;64.5;64.1;2022-03-27
980;2022-04-03T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.6;65.0;70.0;65.9;63.3;2022-04-02
983;2022-04-06T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.1;67.9;68.3;63.8;58.8;2022-04-05
985;2022-04-08T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.0;67.2;69.0;68.8;59.4;2022-04-07
991;2022-04-14T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.9;68.5;69.4;66.9;59.9;2022-04-13
998;2022-04-21T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.1;66.9;67.7;61.6;58.9;2022-04-20
1003;2022-04-26T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.4;64.7;66.9;64.2;58.8;2022-04-25
1004;2022-04-27T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.2;66.9;67.9;64.4;58.8;2022-04-26
1005;2022-04-28T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.7;67.4;68.2;63.6;59.3;2022-04-27
1006;2022-04-29T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.8;68.5;69.3;64.7;60.3;2022-04-28
1008;2022-05-01T00:00:00+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.2;68.1;71.6;67.5;64.4;2022-04-30
1010;2022-05-03T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248655-daily;68.7;70.8;70.0;63.8;58.4;2022-05-02
1011;2022-05-04T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248655-daily;69.2;69.9;72.5;73.7;62.4;2022-05-03
1012;2022-05-05T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248655-daily;69.4;71.4;71.2;64.7;61.3;2022-05-04
1013;2022-05-06T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248655-daily;68.0;69.9;70.0;64.7;60.2;2022-05-05
1014;2022-05-07T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.0;67.3;69.4;66.9;61.1;2022-05-06
1016;2022-05-09T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.0;63.6;70.6;63.4;64.6;2022-05-08
1017;2022-05-10T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.6;68.5;68.4;64.1;57.9;2022-05-09
1021;2022-05-14T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248655-daily;68.9;70.8;70.9;66.3;61.1;2022-05-13
1024;2022-05-17T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.5;68.3;68.5;64.2;58.6;2022-05-16
1063;2022-05-24T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248655-daily;68.7;70.8;69.8;62.9;57.8;2022-05-23
1066;2022-05-27T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.9;67.6;68.5;64.0;59.7;2022-05-26
