Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-P014;73.4;2023-11-20 19:03:10.39
BI-RUI-BR2;66.115;2023-11-20 19:03:38.567
BI-RUI-P002;59.4;2023-11-20 19:03:48.68
BI-RUI-P013;70.9;2023-11-20 19:04:12.04
BI-RUI-C008;59.273;2023-11-20 19:05:18.707
BI-RUI-011;62.767;2023-11-20 19:05:30.113
BI-RUI-BR5;67.825;2023-11-20 19:06:47.017
BI-RUI-008;57.264;2023-11-20 19:06:48.873
BI-RUI-BR11;62.199;2023-11-20 19:07:02.237
BI-RUI-BR6;65.049;2023-11-20 19:07:46.07
BI-RUI-020;70.00;2023-11-20 19:08:49.203
BI-RUI-023;64.961;2023-11-20 19:08:59.55
BI-RUI-P010;71.0;2023-11-20 19:09:00.253
BI-RUI-BR8;61.70;2023-11-20 19:09:32.32
BI-RUI-P011;67.3;2023-11-20 19:09:59.777
BI-RUI-021;59.70;2023-11-20 19:11:18.99
BI-RUI-P009;71.3;2023-11-20 19:11:42.773
BI-RUI-BR7;59.413;2023-11-20 19:12:11.887
BI-RUI-P008;75.4;2023-11-20 19:12:25.233
BI-RUI-BR7;59.413;2023-11-20 19:12:30.937
BI-RUI-C006;70.371;2023-11-20 19:12:59.817
BI-RUI-P006;76.6;2023-11-20 19:13:03.85
BI-RUI-C002;61.289;2023-11-20 19:13:23.477
BI-RUI-C005;64.30;2023-11-20 19:13:43.777
BI-RUI-022;66.533;2023-11-20 19:13:45.09
BI-RUI-015;61.987;2023-11-20 19:14:57.787
BI-RUI-004;64.314;2023-11-20 19:15:16.85
BI-RUI-006;61.476;2023-11-20 19:15:21.413
BI-RUI-019;69.507;2023-11-20 19:15:26.46
BI-RUI-001;65.699;2023-11-20 19:15:46.353
BI-RUI-009;67.123;2023-11-20 19:15:53.653
BI-RUI-P012;74.7;2023-11-20 19:16:36.313
BI-RUI-010;63.105;2023-11-20 19:17:40.48
BI-RUI-P014;75.8;2023-11-20 19:18:10.937
BI-RUI-BR2;63.309;2023-11-20 19:18:38.723
BI-RUI-P002;60.6;2023-11-20 19:18:48.723
BI-RUI-C008;63.317;2023-11-20 19:20:16.61
BI-RUI-011;63.920;2023-11-20 19:20:29.737
BI-RUI-P005;73.4;2023-11-20 19:21:07.413
BI-RUI-BR5;69.743;2023-11-20 19:21:44.03
BI-RUI-008;56.595;2023-11-20 19:21:55.717
BI-RUI-BR11;63.959;2023-11-20 19:22:04.187
BI-RUI-BR6;66.839;2023-11-20 19:22:40.723
BI-RUI-023;61.641;2023-11-20 19:23:40.187
BI-RUI-020;67.80;2023-11-20 19:23:55.877
BI-RUI-P010;77.5;2023-11-20 19:24:00.657
BI-RUI-BR8;62.10;2023-11-20 19:24:48.647
BI-RUI-P011;67.2;2023-11-20 19:25:00.15
BI-RUI-021;77.70;2023-11-20 19:26:25.52
BI-RUI-P009;71.2;2023-11-20 19:26:46.21
BI-RUI-BR7;59.571;2023-11-20 19:26:54.713
BI-RUI-P008;76.1;2023-11-20 19:27:25.78
BI-RUI-C006;71.487;2023-11-20 19:28:00.72
BI-RUI-C002;62.216;2023-11-20 19:28:29.443
BI-RUI-022;67.303;2023-11-20 19:28:41.29
BI-RUI-C005;66.70;2023-11-20 19:29:00.103
BI-RUI-015;62.522;2023-11-20 19:29:59.097
BI-RUI-004;64.535;2023-11-20 19:30:10.13
BI-RUI-006;62.161;2023-11-20 19:30:21.677
BI-RUI-019;69.877;2023-11-20 19:30:35.367
BI-RUI-001;64.534;2023-11-20 19:30:42.51
BI-RUI-009;62.960;2023-11-20 19:30:47.62
BI-RUI-P012;73.9;2023-11-20 19:31:36.453
BI-RUI-010;63.854;2023-11-20 19:32:41.37
BI-RUI-P014;72.2;2023-11-20 19:33:11.25
BI-RUI-BR2;63.289;2023-11-20 19:33:43.143
BI-RUI-P013;71.3;2023-11-20 19:34:12.85
BI-RUI-C008;62.360;2023-11-20 19:35:14.39
BI-RUI-011;65.593;2023-11-20 19:35:37.063
BI-RUI-P005;73.0;2023-11-20 19:36:07.897
BI-RUI-008;57.041;2023-11-20 19:37:05.17
BI-RUI-BR5;69.352;2023-11-20 19:37:06.157
BI-RUI-BR11;64.094;2023-11-20 19:37:08.75
BI-RUI-023;62.635;2023-11-20 19:38:42.073
BI-RUI-P010;70.1;2023-11-20 19:39:01.42
BI-RUI-020;69.00;2023-11-20 19:39:10.953
BI-RUI-P011;66.8;2023-11-20 19:40:00.54
BI-RUI-BR8;63.50;2023-11-20 19:40:04.727
BI-RUI-021;61.00;2023-11-20 19:41:41.787
BI-RUI-P009;73.6;2023-11-20 19:41:44.27
BI-RUI-BR7;59.334;2023-11-20 19:41:59.977
BI-RUI-P008;75.1;2023-11-20 19:42:26.073
BI-RUI-C006;70.724;2023-11-20 19:42:49.89
BI-RUI-P006;76.6;2023-11-20 19:43:04.593
BI-RUI-C002;59.649;2023-11-20 19:43:19.643
BI-RUI-022;64.673;2023-11-20 19:43:41.46
BI-RUI-C005;62.90;2023-11-20 19:44:27.433
BI-RUI-015;63.611;2023-11-20 19:44:59.423
BI-RUI-004;64.203;2023-11-20 19:45:04.487
BI-RUI-006;61.385;2023-11-20 19:45:22.16
BI-RUI-019;71.775;2023-11-20 19:45:34.833
BI-RUI-001;62.809;2023-11-20 19:45:43.587
BI-RUI-009;63.066;2023-11-20 19:45:46.79
BI-RUI-P012;72.8;2023-11-20 19:46:37.03
BI-RUI-010;63.778;2023-11-20 19:47:40.46
BI-RUI-P014;70.7;2023-11-20 19:48:11.717
BI-RUI-BR2;66.333;2023-11-20 19:48:32.14
BI-RUI-P002;59.6;2023-11-20 19:48:49.657
BI-RUI-P013;69.7;2023-11-20 19:49:13.473
BI-RUI-C008;60.776;2023-11-20 19:50:09.183
BI-RUI-011;61.244;2023-11-20 19:50:27.093
BI-RUI-P005;73.6;2023-11-20 19:51:08.38
BI-RUI-008;57.961;2023-11-20 19:51:49.09
BI-RUI-BR5;67.678;2023-11-20 19:51:50.7
BI-RUI-BR11;64.210;2023-11-20 19:52:13.513
BI-RUI-BR6;63.978;2023-11-20 19:52:44.69
BI-RUI-023;58.695;2023-11-20 19:53:51.683
BI-RUI-P010;69.5;2023-11-20 19:54:01.45
BI-RUI-020;68.50;2023-11-20 19:54:20.17
BI-RUI-BR8;65.20;2023-11-20 19:55:27.383
BI-RUI-P009;69.0;2023-11-20 19:56:44.13
BI-RUI-021;60.00;2023-11-20 19:56:48.3
BI-RUI-BR7;59.388;2023-11-20 19:56:54.91
BI-RUI-P008;74.1;2023-11-20 19:57:26.15
BI-RUI-C006;69.329;2023-11-20 19:57:50.56
BI-RUI-P006;75.2;2023-11-20 19:58:05.11
BI-RUI-C002;63.902;2023-11-20 19:58:21.627
BI-RUI-022;63.922;2023-11-20 19:58:41.207
BI-RUI-C005;62.90;2023-11-20 19:59:54.797
BI-RUI-015;64.123;2023-11-20 20:00:02.563
BI-RUI-004;65.320;2023-11-20 20:00:08.533
BI-RUI-006;60.185;2023-11-20 20:00:17.813
BI-RUI-019;70.119;2023-11-20 20:00:25.113
BI-RUI-001;61.916;2023-11-20 20:00:39.083
BI-RUI-009;60.348;2023-11-20 20:00:48.24
BI-RUI-P012;71.2;2023-11-20 20:01:37.467
BI-RUI-010;63.190;2023-11-20 20:02:43.537
BI-RUI-P014;70.1;2023-11-20 20:03:11.697
BI-RUI-BR2;69.066;2023-11-20 20:03:37.357
BI-RUI-P002;59.1;2023-11-20 20:03:49.72
BI-RUI-P013;69.4;2023-11-20 20:04:13.597
BI-RUI-C008;60.328;2023-11-20 20:05:17.323
BI-RUI-011;64.709;2023-11-20 20:05:27.513
BI-RUI-008;56.732;2023-11-20 20:06:49.243
BI-RUI-BR5;67.456;2023-11-20 20:07:01.603
BI-RUI-BR11;64.494;2023-11-20 20:07:11.84
BI-RUI-023;59.923;2023-11-20 20:08:52.603
BI-RUI-P010;68.2;2023-11-20 20:09:02.06
BI-RUI-020;69.60;2023-11-20 20:09:35.703
BI-RUI-P011;64.9;2023-11-20 20:10:01.38
BI-RUI-BR8;64.70;2023-11-20 20:10:43.633
BI-RUI-P009;71.4;2023-11-20 20:11:44.22
BI-RUI-BR7;57.524;2023-11-20 20:11:56.347
BI-RUI-021;61.40;2023-11-20 20:12:03.583
BI-RUI-P008;74.1;2023-11-20 20:12:26.383
BI-RUI-C006;69.194;2023-11-20 20:12:54.84
BI-RUI-P006;75.0;2023-11-20 20:13:05.53
BI-RUI-C002;61.061;2023-11-20 20:13:20.377
BI-RUI-022;65.342;2023-11-20 20:13:49.55
BI-RUI-015;63.689;2023-11-20 20:15:03.373
BI-RUI-004;66.788;2023-11-20 20:15:04.7
BI-RUI-C005;61.20;2023-11-20 20:15:14.157
BI-RUI-006;59.983;2023-11-20 20:15:22.05
BI-RUI-019;69.421;2023-11-20 20:15:25.627
BI-RUI-009;62.315;2023-11-20 20:15:40.597
BI-RUI-001;61.373;2023-11-20 20:15:47.363
BI-RUI-P012;71.4;2023-11-20 20:16:37.7
BI-RUI-010;63.556;2023-11-20 20:17:40.927
BI-RUI-P014;69.4;2023-11-20 20:18:12.227
BI-RUI-BR2;65.582;2023-11-20 20:18:39.107
BI-RUI-P002;60.5;2023-11-20 20:18:49.857
BI-RUI-C008;61.553;2023-11-20 20:20:16.917
BI-RUI-011;63.025;2023-11-20 20:20:27.34
BI-RUI-P005;70.6;2023-11-20 20:21:08.783
BI-RUI-BR5;60.813;2023-11-20 20:21:49.477
BI-RUI-008;57.224;2023-11-20 20:21:49.523
BI-RUI-BR11;63.816;2023-11-20 20:21:55.947
BI-RUI-BR6;64.711;2023-11-20 20:22:44.217
BI-RUI-023;57.720;2023-11-20 20:23:47.54
BI-RUI-P010;68.5;2023-11-20 20:24:02.62
BI-RUI-020;68.30;2023-11-20 20:24:50.69
BI-RUI-P011;66.3;2023-11-20 20:25:01.83
BI-RUI-BR8;62.50;2023-11-20 20:26:00.167
BI-RUI-P009;69.5;2023-11-20 20:26:44.58
BI-RUI-BR7;58.553;2023-11-20 20:26:54.783
BI-RUI-021;61.10;2023-11-20 20:27:18.6
BI-RUI-P008;74.3;2023-11-20 20:27:26.413
BI-RUI-C002;61.287;2023-11-20 20:28:10.7
BI-RUI-022;62.973;2023-11-20 20:28:39.83
BI-RUI-015;64.375;2023-11-20 20:29:55.903
BI-RUI-004;65.115;2023-11-20 20:30:10.233
BI-RUI-006;59.802;2023-11-20 20:30:25.407
BI-RUI-C005;58.60;2023-11-20 20:30:30.593
BI-RUI-019;69.360;2023-11-20 20:30:33.953
BI-RUI-009;63.047;2023-11-20 20:30:40.767
BI-RUI-001;60.364;2023-11-20 20:30:42.19
BI-RUI-P012;71.7;2023-11-20 20:31:37.93
BI-RUI-010;62.410;2023-11-20 20:32:42.033
BI-RUI-P014;69.5;2023-11-20 20:33:12.29
BI-RUI-BR2;59.335;2023-11-20 20:33:37.103
BI-RUI-P013;70.1;2023-11-20 20:34:14.5
BI-RUI-C008;61.567;2023-11-20 20:35:17.82
BI-RUI-011;58.778;2023-11-20 20:35:27.9
BI-RUI-P005;76.5;2023-11-20 20:36:09.47
BI-RUI-008;58.129;2023-11-20 20:36:48.897
BI-RUI-BR5;60.864;2023-11-20 20:36:56.43
BI-RUI-BR11;63.342;2023-11-20 20:37:10.26
BI-RUI-BR6;61.630;2023-11-20 20:37:40.763
BI-RUI-023;58.860;2023-11-20 20:38:41.113
BI-RUI-P010;68.0;2023-11-20 20:39:02.9
BI-RUI-P011;65.3;2023-11-20 20:40:02.44
BI-RUI-020;66.00;2023-11-20 20:40:05.907
BI-RUI-BR8;61.80;2023-11-20 20:41:26.107
BI-RUI-P009;69.0;2023-11-20 20:41:44.763
BI-RUI-BR7;57.861;2023-11-20 20:41:59.0
BI-RUI-P008;73.5;2023-11-20 20:42:26.52
BI-RUI-021;59.10;2023-11-20 20:42:34.473
BI-RUI-C006;68.813;2023-11-20 20:43:00.587
BI-RUI-P006;75.9;2023-11-20 20:43:06.527
BI-RUI-C002;60.951;2023-11-20 20:43:23.28
BI-RUI-022;62.469;2023-11-20 20:43:38.797
BI-RUI-015;63.006;2023-11-20 20:44:48.557
BI-RUI-004;65.125;2023-11-20 20:45:10.45
BI-RUI-006;60.106;2023-11-20 20:45:15.793
BI-RUI-019;68.700;2023-11-20 20:45:36.47
BI-RUI-009;65.505;2023-11-20 20:45:38.483
BI-RUI-001;59.718;2023-11-20 20:45:39.517
BI-RUI-C005;57.10;2023-11-20 20:45:58.003
BI-RUI-P012;70.5;2023-11-20 20:46:38.023
BI-RUI-010;62.020;2023-11-20 20:47:40.987
BI-RUI-P014;68.7;2023-11-20 20:48:12.303
BI-RUI-BR2;58.623;2023-11-20 20:48:36.727
BI-RUI-P002;60.6;2023-11-20 20:48:50.807
BI-RUI-P013;68.6;2023-11-20 20:49:14.763
BI-RUI-C008;59.588;2023-11-20 20:50:17.29
BI-RUI-011;60.304;2023-11-20 20:50:34.4
BI-RUI-P005;70.1;2023-11-20 20:51:09.547
BI-RUI-008;56.280;2023-11-20 20:51:50.177
BI-RUI-BR5;62.126;2023-11-20 20:51:54.317
BI-RUI-BR11;63.401;2023-11-20 20:52:09.117
BI-RUI-BR6;63.582;2023-11-20 20:52:37.51
BI-RUI-023;58.148;2023-11-20 20:53:34.643
BI-RUI-P010;67.4;2023-11-20 20:54:02.913
BI-RUI-020;65.00;2023-11-20 20:55:11.813
BI-RUI-P009;69.9;2023-11-20 20:56:44.89
BI-RUI-BR8;62.30;2023-11-20 20:56:45.763
BI-RUI-BR7;56.230;2023-11-20 20:57:05.08
BI-RUI-P008;73.0;2023-11-20 20:57:26.63
BI-RUI-021;56.20;2023-11-20 20:57:49.833
BI-RUI-C006;68.034;2023-11-20 20:57:52.71
BI-RUI-P006;74.3;2023-11-20 20:58:06.76
BI-RUI-C002;60.752;2023-11-20 20:58:23.213
BI-RUI-022;61.641;2023-11-20 20:58:48.85
BI-RUI-015;63.736;2023-11-20 21:00:03.043
BI-RUI-004;66.343;2023-11-20 21:00:10.267
BI-RUI-006;59.710;2023-11-20 21:00:14.6
BI-RUI-001;62.432;2023-11-20 21:00:35.237
BI-RUI-019;68.453;2023-11-20 21:00:43.54
BI-RUI-009;65.036;2023-11-20 21:00:45.09
BI-RUI-P012;69.8;2023-11-20 21:01:38.313
BI-RUI-010;66.588;2023-11-20 21:05:26.29
BI-RUI-010;66.588;2023-11-20 21:05:26.307
BI-RUI-P013;69.0;2023-11-20 21:05:26.307
BI-RUI-BR2;58.433;2023-11-20 21:05:26.307
BI-RUI-P014;68.7;2023-11-20 21:05:26.32
BI-RUI-BR2;58.433;2023-11-20 21:05:26.337
BI-RUI-P002;60.6;2023-11-20 21:05:26.337
BI-RUI-C008;58.507;2023-11-20 21:05:28.213
BI-RUI-011;58.326;2023-11-20 21:05:35.12
BI-RUI-008;53.047;2023-11-20 21:06:50.21
BI-RUI-BR5;61.382;2023-11-20 21:06:55.773
BI-RUI-BR11;65.302;2023-11-20 21:07:02.573
BI-RUI-023;57.551;2023-11-20 21:08:37.23
BI-RUI-P010;67.4;2023-11-20 21:09:03.36
BI-RUI-P011;63.4;2023-11-20 21:10:03.67
BI-RUI-020;71.80;2023-11-20 21:10:28.05
BI-RUI-P009;68.2;2023-11-20 21:11:45.143
BI-RUI-BR7;55.681;2023-11-20 21:12:02.88
BI-RUI-BR8;60.80;2023-11-20 21:12:11.82
BI-RUI-P008;72.2;2023-11-20 21:12:27.26
BI-RUI-C006;68.030;2023-11-20 21:13:01.487
BI-RUI-021;59.70;2023-11-20 21:13:07.363
BI-RUI-P006;74.3;2023-11-20 21:13:07.613
BI-RUI-C002;59.604;2023-11-20 21:13:21.96
BI-RUI-022;65.287;2023-11-20 21:13:48.823
BI-RUI-015;64.674;2023-11-20 21:14:49.24
BI-RUI-004;66.304;2023-11-20 21:15:08.133
BI-RUI-006;59.438;2023-11-20 21:15:22.12
BI-RUI-019;67.983;2023-11-20 21:15:26.777
BI-RUI-009;67.165;2023-11-20 21:15:45.467
BI-RUI-001;60.107;2023-11-20 21:15:49.407
BI-RUI-P012;70.5;2023-11-20 21:16:38.54
BI-RUI-010;62.764;2023-11-20 21:17:48.72
BI-RUI-P014;68.9;2023-11-20 21:18:13.443
BI-RUI-BR2;58.382;2023-11-20 21:18:36.12
BI-RUI-P002;60.8;2023-11-20 21:18:51.793
BI-RUI-C008;58.613;2023-11-20 21:20:24.81
BI-RUI-011;57.750;2023-11-20 21:20:28.62
BI-RUI-P005;69.2;2023-11-20 21:21:10.067
BI-RUI-BR5;66.444;2023-11-20 21:21:44.273
BI-RUI-008;59.359;2023-11-20 21:21:56.213
BI-RUI-BR11;71.087;2023-11-20 21:22:12.387
BI-RUI-BR6;61.022;2023-11-20 21:22:37.843
BI-RUI-023;64.532;2023-11-20 21:23:36.51
BI-RUI-P010;67.1;2023-11-20 21:24:03.45
BI-RUI-P011;64.3;2023-11-20 21:25:03.91
BI-RUI-020;65.70;2023-11-20 21:25:43.34
BI-RUI-P009;67.5;2023-11-20 21:26:45.363
BI-RUI-BR7;55.038;2023-11-20 21:27:04.663
BI-RUI-P008;71.5;2023-11-20 21:27:27.307
BI-RUI-BR8;61.50;2023-11-20 21:27:37.323
BI-RUI-C002;57.621;2023-11-20 21:28:10.983
BI-RUI-C006;68.453;2023-11-20 21:28:11.53
BI-RUI-021;69.60;2023-11-20 21:28:13.75
BI-RUI-022;60.358;2023-11-20 21:28:42.067
BI-RUI-015;64.141;2023-11-20 21:30:06.563
BI-RUI-004;64.836;2023-11-20 21:30:12.297
BI-RUI-006;59.615;2023-11-20 21:30:12.737
BI-RUI-001;61.770;2023-11-20 21:30:32.207
BI-RUI-019;67.655;2023-11-20 21:30:33.113
BI-RUI-009;64.233;2023-11-20 21:30:42.13
BI-RUI-P012;69.9;2023-11-20 21:31:38.607
BI-RUI-010;64.128;2023-11-20 21:32:41.757
BI-RUI-P014;67.5;2023-11-20 21:33:13.993
BI-RUI-BR2;56.589;2023-11-20 21:33:46.623
BI-RUI-P013;67.5;2023-11-20 21:34:16.613
BI-RUI-C008;56.577;2023-11-20 21:35:17.81
BI-RUI-011;56.687;2023-11-20 21:35:37.78
BI-RUI-P005;67.4;2023-11-20 21:36:10.52
BI-RUI-008;54.441;2023-11-20 21:36:48.133
BI-RUI-BR5;65.075;2023-11-20 21:36:58.68
BI-RUI-BR11;62.866;2023-11-20 21:37:02.527
BI-RUI-023;55.759;2023-11-20 21:38:41.383
BI-RUI-P010;66.9;2023-11-20 21:39:03.59
BI-RUI-P011;64.2;2023-11-20 21:40:04.44
BI-RUI-020;67.10;2023-11-20 21:40:59.2
BI-RUI-P009;68.9;2023-11-20 21:41:45.44
BI-RUI-BR7;54.490;2023-11-20 21:42:03.88
BI-RUI-P008;71.8;2023-11-20 21:42:27.913
BI-RUI-C006;66.698;2023-11-20 21:43:02.87
BI-RUI-BR8;59.80;2023-11-20 21:43:02.887
BI-RUI-P006;74.2;2023-11-20 21:43:07.73
BI-RUI-C002;56.647;2023-11-20 21:43:20.42
BI-RUI-021;56.70;2023-11-20 21:43:41.313
BI-RUI-022;60.298;2023-11-20 21:43:41.86
BI-RUI-015;62.984;2023-11-20 21:45:00.03
BI-RUI-004;64.961;2023-11-20 21:45:10.903
BI-RUI-006;58.058;2023-11-20 21:45:14.92
BI-RUI-019;66.709;2023-11-20 21:45:37.94
BI-RUI-001;59.349;2023-11-20 21:45:41.627
BI-RUI-009;63.150;2023-11-20 21:45:47.817
BI-RUI-P012;68.9;2023-11-20 21:46:38.667
BI-RUI-010;63.042;2023-11-20 21:47:45.52
BI-RUI-P014;67.3;2023-11-20 21:48:14.057
BI-RUI-BR2;55.079;2023-11-20 21:48:43.92
BI-RUI-P002;61.0;2023-11-20 21:48:52.153
BI-RUI-P013;67.6;2023-11-20 21:49:16.923
BI-RUI-011;55.159;2023-11-20 21:50:24.09
BI-RUI-C008;57.823;2023-11-20 21:50:25.433
BI-RUI-P005;68.5;2023-11-20 21:51:10.55
BI-RUI-BR5;65.091;2023-11-20 21:51:47.163
BI-RUI-008;58.619;2023-11-20 21:51:55.07
BI-RUI-BR11;61.068;2023-11-20 21:52:07.197
BI-RUI-BR6;59.948;2023-11-20 21:52:40.937
BI-RUI-023;51.954;2023-11-20 21:53:38.02
BI-RUI-P010;66.8;2023-11-20 21:54:03.65
BI-RUI-020;64.60;2023-11-20 21:56:14.653
BI-RUI-P009;68.3;2023-11-20 21:56:45.923
BI-RUI-BR7;54.095;2023-11-20 21:56:59.33
BI-RUI-P008;70.5;2023-11-20 21:57:28.473
BI-RUI-C006;67.257;2023-11-20 21:58:06.59
BI-RUI-P006;72.4;2023-11-20 21:58:08.31
BI-RUI-C002;59.731;2023-11-20 21:58:11.01
BI-RUI-BR8;59.10;2023-11-20 21:58:28.297
BI-RUI-022;58.839;2023-11-20 21:58:48.627
BI-RUI-021;56.20;2023-11-20 21:58:56.643
BI-RUI-004;65.097;2023-11-20 22:00:08.293
BI-RUI-015;61.296;2023-11-20 22:00:12.887
BI-RUI-006;57.719;2023-11-20 22:00:21.467
BI-RUI-019;67.249;2023-11-20 22:00:26.373
BI-RUI-001;59.325;2023-11-20 22:00:33.157
BI-RUI-009;61.248;2023-11-20 22:00:55.457
BI-RUI-P012;68.2;2023-11-20 22:01:38.76
BI-RUI-010;61.938;2023-11-20 22:02:42.267
BI-RUI-P014;68.3;2023-11-20 22:03:14.1
BI-RUI-BR2;56.238;2023-11-20 22:03:36.353
BI-RUI-P002;59.4;2023-11-20 22:03:52.62
BI-RUI-P013;67.1;2023-11-20 22:04:16.89
BI-RUI-C008;60.550;2023-11-20 22:05:18.54
BI-RUI-011;58.650;2023-11-20 22:05:24.633
BI-RUI-008;59.791;2023-11-20 22:06:48.3
BI-RUI-BR5;65.149;2023-11-20 22:06:51.363
BI-RUI-BR11;62.456;2023-11-20 22:07:05.96
BI-RUI-023;60.532;2023-11-20 22:08:35.677
BI-RUI-P010;67.0;2023-11-20 22:09:04.1
BI-RUI-P011;61.8;2023-11-20 22:10:05.423
BI-RUI-020;66.00;2023-11-20 22:11:30.467
BI-RUI-P009;67.5;2023-11-20 22:11:46.14
BI-RUI-BR7;53.444;2023-11-20 22:11:58.78
BI-RUI-P008;71.2;2023-11-20 22:12:29.05
BI-RUI-C006;67.120;2023-11-20 22:13:01.963
BI-RUI-P006;71.4;2023-11-20 22:13:08.527
BI-RUI-C002;57.379;2023-11-20 22:13:19.073
BI-RUI-BR8;60.30;2023-11-20 22:13:44.5
BI-RUI-022;60.000;2023-11-20 22:13:48.767
BI-RUI-021;56.60;2023-11-20 22:14:06.563
BI-RUI-015;62.204;2023-11-20 22:15:00.12
BI-RUI-004;64.830;2023-11-20 22:15:08.057
BI-RUI-006;58.326;2023-11-20 22:15:15.417
BI-RUI-001;57.913;2023-11-20 22:15:32.653
BI-RUI-019;67.368;2023-11-20 22:15:34.903
BI-RUI-009;61.196;2023-11-20 22:15:48.03
BI-RUI-P012;68.2;2023-11-20 22:16:38.947
BI-RUI-010;63.448;2023-11-20 22:17:41.923
BI-RUI-P014;68.8;2023-11-20 22:18:14.333
BI-RUI-BR2;59.439;2023-11-20 22:18:32.883
BI-RUI-P002;58.9;2023-11-20 22:18:52.993
BI-RUI-C008;55.762;2023-11-20 22:20:18.52
BI-RUI-011;58.743;2023-11-20 22:20:25.477
BI-RUI-P005;68.1;2023-11-20 22:21:11.327
BI-RUI-008;57.402;2023-11-20 22:21:45.66
BI-RUI-BR5;66.541;2023-11-20 22:21:45.877
BI-RUI-BR11;61.939;2023-11-20 22:22:01.99
BI-RUI-BR6;58.935;2023-11-20 22:22:40.603
BI-RUI-023;57.454;2023-11-20 22:23:41.91
BI-RUI-P010;66.7;2023-11-20 22:24:04.443
BI-RUI-P011;62.6;2023-11-20 22:25:05.81
BI-RUI-020;65.40;2023-11-20 22:26:36.45
BI-RUI-P009;67.6;2023-11-20 22:26:46.28
BI-RUI-BR7;51.539;2023-11-20 22:26:59.28
BI-RUI-P008;71.3;2023-11-20 22:27:29.27
BI-RUI-C006;67.399;2023-11-20 22:27:52.867
BI-RUI-C002;56.892;2023-11-20 22:28:38.497
BI-RUI-022;59.897;2023-11-20 22:28:39.48
BI-RUI-BR8;61.10;2023-11-20 22:29:00.873
BI-RUI-021;55.80;2023-11-20 22:29:22.393
BI-RUI-015;63.656;2023-11-20 22:30:03.913
BI-RUI-004;63.469;2023-11-20 22:30:06.057
BI-RUI-006;58.066;2023-11-20 22:30:23.603
BI-RUI-019;66.568;2023-11-20 22:30:31.09
BI-RUI-001;57.544;2023-11-20 22:30:45.187
BI-RUI-009;63.939;2023-11-20 22:30:48.577
BI-RUI-P012;68.6;2023-11-20 22:31:39.037
BI-RUI-010;61.678;2023-11-20 22:32:48.767
BI-RUI-P014;67.7;2023-11-20 22:33:14.503
BI-RUI-BR2;57.757;2023-11-20 22:33:45.18
BI-RUI-P013;68.3;2023-11-20 22:34:17.277
BI-RUI-C008;54.215;2023-11-20 22:35:23.21
BI-RUI-011;58.638;2023-11-20 22:35:28.973
BI-RUI-P005;66.5;2023-11-20 22:36:11.51
BI-RUI-008;55.785;2023-11-20 22:36:55.393
BI-RUI-BR5;64.859;2023-11-20 22:36:57.393
BI-RUI-BR11;62.411;2023-11-20 22:37:05.77
BI-RUI-023;55.765;2023-11-20 22:38:38.157
BI-RUI-P010;65.2;2023-11-20 22:39:04.6
BI-RUI-P011;61.6;2023-11-20 22:40:06.17
BI-RUI-P009;67.9;2023-11-20 22:41:46.37
BI-RUI-020;70.50;2023-11-20 22:41:51.62
BI-RUI-BR7;51.644;2023-11-20 22:42:02.357
BI-RUI-P008;71.0;2023-11-20 22:42:29.533
BI-RUI-C006;66.114;2023-11-20 22:43:06.833
BI-RUI-P006;70.7;2023-11-20 22:43:09.193
BI-RUI-022;63.095;2023-11-20 22:43:42.73
BI-RUI-BR8;60.80;2023-11-20 22:44:27.783
BI-RUI-021;59.00;2023-11-20 22:44:38.253
BI-RUI-015;60.748;2023-11-20 22:45:06.397
BI-RUI-004;63.825;2023-11-20 22:45:08.587
BI-RUI-006;57.853;2023-11-20 22:45:22.4
BI-RUI-019;66.431;2023-11-20 22:45:28.84
BI-RUI-009;67.281;2023-11-20 22:45:41.683
BI-RUI-001;56.650;2023-11-20 22:45:45.34
BI-RUI-P012;69.1;2023-11-20 22:46:39.083
BI-RUI-010;62.230;2023-11-20 22:47:48.827
BI-RUI-P014;65.3;2023-11-20 22:48:15.017
BI-RUI-BR2;64.226;2023-11-20 22:48:43.46
BI-RUI-P002;59.8;2023-11-20 22:48:53.71
BI-RUI-P013;66.5;2023-11-20 22:49:17.277
BI-RUI-C008;54.942;2023-11-20 22:50:25.223
BI-RUI-011;59.167;2023-11-20 22:50:27.863
BI-RUI-P005;66.2;2023-11-20 22:51:11.98
BI-RUI-BR5;64.278;2023-11-20 22:51:45.013
BI-RUI-008;58.097;2023-11-20 22:51:47.813
BI-RUI-BR11;60.902;2023-11-20 22:52:05.813
BI-RUI-BR6;59.350;2023-11-20 22:52:39.85
BI-RUI-023;56.368;2023-11-20 22:53:46.547
BI-RUI-P010;64.0;2023-11-20 22:54:04.94
BI-RUI-P009;66.1;2023-11-20 22:56:46.493
BI-RUI-020;64.30;2023-11-20 22:57:06.7
BI-RUI-BR7;52.977;2023-11-20 22:57:08.747
BI-RUI-P008;69.5;2023-11-20 22:57:29.67
BI-RUI-C006;65.559;2023-11-20 22:57:56.927
BI-RUI-P006;70.5;2023-11-20 22:58:09.223
BI-RUI-022;58.298;2023-11-20 22:58:50.027
BI-RUI-021;54.90;2023-11-20 22:59:48.58
BI-RUI-BR8;60.00;2023-11-20 22:59:54.597
