id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
1001;2022-04-13T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;57.9;59.0;55.4;50.1;2022-04-12
1003;2022-04-15T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.1;57.7;61.6;60.2;53.9;2022-04-14
1013;2022-04-25T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248678-daily;66.6;68.0;70.6;57.2;63.7;2022-04-24
1016;2022-04-28T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.0;57.4;58.9;56.3;50.2;2022-04-27
1017;2022-04-29T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.4;58.8;60.6;56.7;52.5;2022-04-28
1022;2022-05-04T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248678-daily;62.8;62.9;67.2;67.8;58.9;2022-05-03
1024;2022-05-06T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.2;57.1;60.3;58.3;52.6;2022-05-05
1027;2022-05-09T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.4;54.6;68.5;55.0;63.1;2022-05-08
1035;2022-05-17T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.2;59.8;60.8;57.3;51.7;2022-05-16
1071;2022-05-21T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.1;57.5;64.4;61.1;58.0;2022-05-20
1072;2022-05-22T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.1;57.6;68.1;62.0;62.3;2022-05-21
1077;2022-05-27T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;57.5;60.1;57.3;52.2;2022-05-26
